# Age of Mithology
https://youtube.com/watch?v=NbGCzZSJo94	available	Alice Gear Aegis Volume 4 - Beyond the Surface
https://youtube.com/watch?v=PcEmbQQjrbY	available	Alice Gear Aegis Volume 4 - Head out
https://youtube.com/watch?v=SPzAF16lw0U	available	Alice Gear Aegis Volume 4 - Light in front
https://youtube.com/watch?v=yuPPdQSoH4I	available	Alice Gear Aegis Volume 4 - Session Actress and Vice
https://youtube.com/watch?v=KhK6ewThthg	available	Alice Gear Aegis Volume 4 - Something
https://youtube.com/watch?v=iG2IVHS14eY	available	Alice Gear Aegis Volume 4 - The place
https://youtube.com/watch?v=-5m9awTfnKE	available	Alice Gear Aegis Volume 4 - Turbulence Field

# Alundra
https://youtube.com/watch?v=2zdI5WYDzXQ	available	Alundra - Alundra (PSX OST)
https://youtube.com/watch?v=ZqLGS9FfRkE	available	Alundra - Kline's Dream (PSX OST)
https://youtube.com/watch?v=Cp4cOzuUMN0	available	Alundra - The Child's Dream (PSX OST)
https://youtube.com/watch?v=D-0UPojXlB4	available	Alundra - The Shrine of the Lake (PSX OST)
https://youtube.com/watch?v=64w17ohj-R4	available	Alundra - The Use of Meia (PSX OST)
https://youtube.com/watch?v=X4TWDvyK_A0	available	Alundra - The Village of Inoa (PSX OST)
https://youtube.com/watch?v=3gas6JYHy5c	available	Alundra - The Wind That Shook the Earth (PSX OST)

# Assassins Creed 2
https://youtube.com/watch?v=pOIBF-eIUEQ	available	Assassin's Creed 2 OST / Jesper Kyd - Back In Venice (Track 12)
https://youtube.com/watch?v=T9DX00yKnP0	available	Assassin's Creed 2 OST / Jesper Kyd - Darkness Falls In Florence (Track 18)
https://youtube.com/watch?v=2UVi5Pzjjs0	available	Assassin's Creed 2 OST / Jesper Kyd - Dreams of Venice (Track 13)
https://youtube.com/watch?v=uC-KitQ9gpI	available	Assassin's Creed 2 OST / Jesper Kyd - Ezio In Florence (Track 23)
https://youtube.com/watch?v=A0L4gvq-8f0	available	Assassin's Creed 2 OST / Jesper Kyd - Flight Over Venice 1 (Track 11)
https://youtube.com/watch?v=ztTjQB89v6U	available	Assassin's Creed 2 OST / Jesper Kyd - Home In Florence (Track 05)
https://youtube.com/watch?v=CSYp33F_0Ss	available	Assassin's Creed 2 OST / Jesper Kyd - Leonardo's Inventions, Pt. 1 (Track 15)
https://youtube.com/watch?v=YuyAdaMCmYk	available	Assassin's Creed 2 OST / Jesper Kyd - Night Mission In Venice (Track 28)
https://youtube.com/watch?v=dBYK2IvSNSM	available	Assassin's Creed 2 OST /  Jesper Kyd - Sanctuary (Track 19)
https://youtube.com/watch?v=uPY5uu4SntI	available	Assassin's Creed 2 OST / Jesper Kyd - Tour of Venice (Track 10)
https://youtube.com/watch?v=X9geXVAOFDg	available	Assassin's Creed 2 OST / Jesper Kyd - Venice Rooftops (Track 02)

# Assassins Creed Brotherhood
https://youtube.com/watch?v=QkUfTArwlS4	available	Assassin's Creed Brotherhood OST - City of Rome (Track 02)
https://youtube.com/watch?v=ccJIOyXKO90	available	Assassin's Creed Brotherhood OST - Echoes of the Roman Ruins (Track 09)

# Assassins Creed Revelations
https://youtube.com/watch?v=NXPThqWSWIo	available	Assassin's Creed Revelations (The Complete Recordings) OST - Byzantium (Track 17)
https://youtube.com/watch?v=5x4bbLcVO6Y	available	Assassin's Creed Revelations (The Complete Recordings) OST - Istanbul (Track 29)
https://youtube.com/watch?v=UpoBLVNGng4	available	Assassin's Creed Revelations (The Complete Recordings) OST - Nova Roma  (Track 18)
https://youtube.com/watch?v=SYqvUwylTfQ	available	Assassin's Creed Revelations (The Complete Recordings) OST - The Crossroads of the World (Track 09)
https://youtube.com/watch?v=RJGBKkqfzIA	available	Assassin's Creed Revelations (The Complete Recordings) OST - Welcome to Kostantiniyye (Track 08)

# Asura's wrath
https://youtube.com/watch?v=exLtGLbrPf4	available	Asura's Wrath: Lost Episodes OST -  Asura vs  ryu become the storm

# Bahamut Lagoon
https://youtube.com/watch?v=CKPFT8Tr9jQ	available	Bahamut Lagoon Music ~ Aqua-Land Maharl
https://youtube.com/watch?v=GvG72Qtq2vk	available	Bahamut Lagoon Music ~ Bahamut
https://youtube.com/watch?v=9tX2PVaPdfc	available	Bahamut Lagoon Music ~ Desert Daphira
https://youtube.com/watch?v=CSE0KFsAcik	available	Bahamut Lagoon Music ~ Fight
https://youtube.com/watch?v=aocHVcJnJl8	available	Bahamut Lagoon Music ~ Friendship
https://youtube.com/watch?v=TkwnloszVQ4	available	Bahamut Lagoon Music ~ Green Land Campbell
https://youtube.com/watch?v=zD7-UgCQbbs	available	Bahamut Lagoon Music ~ Kahna
https://youtube.com/watch?v=4U1Cfmum57Q	available	Bahamut Lagoon Music ~ Menu
https://youtube.com/watch?v=k5Hs1cVzwU0	available	Bahamut Lagoon Music ~ Opening
https://youtube.com/watch?v=eiHPQRyxEHA	available	Bahamut Lagoon Music ~ Rebel Troops
https://youtube.com/watch?v=yzrOypKDf9k	available	Bahamut Lagoon Music ~ Sub Battle
https://youtube.com/watch?v=r-nxxQWsbBQ	available	Bahamut Lagoon Music ~ YoYo

# Battle Assault 3 Featuring Gundam Seed
https://youtube.com/watch?v=_7K0Yw6Kwio	available	Battle Assault 3 Featuring Gundam Seed Track 14 theme
https://youtube.com/watch?v=hGap6t1127Q	available	Battle Assault 3 Featuring Gundam Seed Track 18 theme
https://youtube.com/watch?v=H7uzETJ7kf0	available	Battle Assault 3 Featuring Gundam Seed Track 21 theme
https://youtube.com/watch?v=LvgUi4c68To	available	Battle Assault 3 Featuring Gundam Seed Track 22 theme
https://youtube.com/watch?v=zEj4t2kQtvo	available	Battle Assault 3 Featuring Gundam Seed Track 5 theme

# Battle Stadium D.O.N.
https://youtube.com/watch?v=zKC_aCfoKVk	available	Battle Stadium D.O.N. [OST] - Baratie
https://youtube.com/watch?v=t-BlG_4FwTs	available	Battle Stadium D.O.N. [OST] - Battle Stadium
https://youtube.com/watch?v=X__kL_-S8QQ	available	Battle Stadium D.O.N. [OST] - Character Select
https://youtube.com/watch?v=TdgPLRnULAw	available	Battle Stadium D.O.N. [OST] - Credits
https://youtube.com/watch?v=l4lFyYsZmNo	available	Battle Stadium D.O.N. [OST] - Final Valley
https://youtube.com/watch?v=KfafROdGJuU	available	Battle Stadium D.O.N. [OST] - Forest of Death
https://youtube.com/watch?v=zsV1QzmvpZ8	available	Battle Stadium D.O.N. [OST] - Giant Jack
https://youtube.com/watch?v=o1rXwfuffwk	available	Battle Stadium D.O.N. [OST] - Hidden Leaf Village
https://youtube.com/watch?v=rJmskf2W7j8	available	Battle Stadium D.O.N. [OST] - Hyperbolic Time Chamber
https://youtube.com/watch?v=cWZenBKw-Q8	available	Battle Stadium D.O.N. [OST] - Main Menu
https://youtube.com/watch?v=Srb1eSe2FVw	available	Battle Stadium D.O.N. [OST] - Martial Arts World Tournament Arena
https://youtube.com/watch?v=kZNq1Veeg1c	available	Battle Stadium D.O.N. [OST] - Planet Namek
https://youtube.com/watch?v=TsjkO65T0x4	available	Battle Stadium D.O.N. [OST] - The Going Merry
https://youtube.com/watch?v=tRM212xykG8	available	Battle Stadium D.O.N. [OST] - West City

# Bird Strike
https://youtube.com/watch?v=yFjnyfaKnhY	available	Yasuhisa Watanabe - Fever spike
https://youtube.com/watch?v=JFhZPMyjjkE	available	Yasuhisa Watanabe - Interplanetary
https://youtube.com/watch?v=6Sp57rxRfXk	available	Yasuhisa Watanabe - Prot #C' "Domination"
https://youtube.com/watch?v=efKctej1B7s	available	Yasuhisa Watanabe - Secondary Dealer

# Blackthorne
https://youtube.com/watch?v=RcPilUhVjtY	available	Blackthorne OST-The Forest of Onehand
https://youtube.com/watch?v=dWPSROWASc0	available	Blackthorne OST-The Wastelands of Thoros

# Border Down
https://youtube.com/watch?v=1uU32IkUg60	available	Border Down OST - Fleet Game [STAGE 3RY]
https://youtube.com/watch?v=jyQBR4vzZtc	available	Border Down OST - Girl of Power [STAGE 2]
https://youtube.com/watch?v=206435ZFW0g	available	Border Down OST - Lost Temple [STAGE 4A]
https://youtube.com/watch?v=Ans_xh3e4DU	available	Border Down OST - Morning Kisses [FINAL BOSS]
https://youtube.com/watch?v=1D8WtkJNAl0	available	Border Down OST - Snow Fox [STAGE 5]
https://youtube.com/watch?v=HDLfjHFo5lg	available	Border Down OST - Upon the New Raid [ARRANGE]
https://youtube.com/watch?v=f3VGFA_JjgM	available	Border Down OST - Upon the New Raid -reprise- [STAFF ROLL]
https://youtube.com/watch?v=I4RYyvdIA9w	available	Border Down OST - Upon the New Raid [STAGE 1]
https://youtube.com/watch?v=vkA7ymbxacs	available	Border Down Vol. 2 OST - Border Line - remix -
https://youtube.com/watch?v=qZE0PXuUIUw	available	Border Down Vol. 2 OST - Morning kisses - advance -
https://youtube.com/watch?v=Wu5bw17Md-g	available	Border Down Vol. 2 OST - No good place [STAGE 2]
https://youtube.com/watch?v=iGDv-99djhw	available	Border Down Vol. 2 OST - One minute of love - remix -
https://youtube.com/watch?v=qAZ6vJJ_-U8	available	Border Down Vol. 2 OST - Prot #8 "Digital Trip" [BOSS C3]
https://youtube.com/watch?v=2rqxvXrQPbM	available	Border Down Vol. 2 OST - Purple Town [STAGE 1]
https://youtube.com/watch?v=r0NU1QJqAGc	available	Border Down Vol. 2 OST - Sheffield Shaffle [STAGE 3]

# Breath of Fire
https://youtube.com/watch?v=o0l-Dx5U2oY	available	Breath of Fire - Ancient Ruins (SNES OST)
https://youtube.com/watch?v=FKiAfuati0U	available	Breath of Fire - Deep Forest (SNES OST)
https://youtube.com/watch?v=r4uRGHqnTew	available	Breath of Fire - Profit (SNES OST)
https://youtube.com/watch?v=3IrsP6Kk1ts	available	Breath of Fire - Starting the Journey ~Breath of Fire~ (SNES OST)
https://youtube.com/watch?v=7Fth78mEC3o	available	Breath of Fire - Strong Fortress (SNES OST)

# Breath of Fire 3
https://youtube.com/watch?v=0Q6ceQ8DG3U	available	Breath of Fire III - Battle for Tomorrow [Without SFX]
https://youtube.com/watch?v=m5by05pul0Q	available	Breath of Fire III - Castle in the Sky
https://youtube.com/watch?v=Pe3Sr4JmMXw	available	Breath of Fire III - Casually (Overworld Theme 1)
https://youtube.com/watch?v=31fba-gnIfk	available	Breath of Fire III - Country Living
https://youtube.com/watch?v=g0sRq3FA-tc	available	Breath of Fire III - Donden
